sessionId	userId	items
24841	2107	940,273,570
24842	4092	28,95,87,95,28,865
24843	2147	95,328,95,144,144,95
24844	1714	306,25,245,82,236,131,360,71,940,378,156,831,82,865,563,403
24845	15454	131,140,880,857,245,272,857,386,857,91,131,386,184,11,245
24846	15455	611,540
24847	13520	126,719,403
24848	15456	103,144,144,103
24849	13273	611,540,709,611
24850	3789	251,312,94
24851	11318	798,966,552,448
24852	12597	17,31,773,71,378,782
24853	4753	57,67
24854	15457	293,187
24855	15458	310,218,310
24856	15459	331,809,98,716,348,127,365,403
24857	2711	405,211
24858	6626	295,287,222,43,223,143,143,148
24859	11177	534,471,503
24860	15460	91,91,719,91,703,880,570,370,570,791,190
24861	15461	570,140,791,190
24862	10056	143,508
24863	15462	250,785,45,58,210,212,62
24864	15463	493,216,216,493,215,774,334
24865	15464	591,798
24866	6221	640,433
24867	15465	117,102,179,964,118,73,834
24868	15466	798,850,850
24869	15467	599,722
24870	10397	150,492
24871	3764	58,77,59,220,406,103,102,177,148,960
24872	15468	751,667,513,976
24873	15469	669,976,635
24874	1322	561,516,560
24875	3534	240,217,342,217,103,364
24876	13088	479,166,437,374
24877	15470	969,884
24878	7312	417,414
24879	10809	447,540,639
24880	3901	540,653
24881	15471	897,798,656
24882	15472	599,574,798
24883	11970	143,148
24884	15473	983,962,981,983,976,478,962,962,556,770,721,767,448
24885	12713	540,419
24886	15474	447,533,447,552
24887	13568	579,649,477,477,477,544
24888	14297	131,131
24889	15475	777,448,976
24890	15476	187,783,504,187,86,270
24891	15477	532,611
24892	15478	766,976
24893	15479	856,856
24894	9618	554,767,686,820,767,767,820,540,540,635,701
24895	9616	577,667,515,553,448,976
24896	15480	666,976
24897	15481	957,641
24898	15482	884,917
24899	15483	627,548,627
24900	4213	737,500,414
24901	15484	214,248,249,249,985
24902	11093	500,617,722,500
24903	15485	460,720,591
24904	10605	217,310,217
24905	4203	381,792,399,842,713,381,357,381,381,4,381,655,381,4,245,131,381,4
24906	15486	562,392,491,976,491,962,488,552
24907	10459	143,540,540,461
24908	15487	249,248,985
24909	1844	611,775,775,599,775
24910	15488	722,622
24911	10017	540,548,477,477,548,540,477,751,751,540,557,144
24912	15489	42,258,427
24913	12324	59,60,58,182
24914	1378	475,143
24915	15490	187,86
24916	15491	214,438
24917	13481	87,963,83,35
24918	15492	222,95,50
24919	15493	290,714,290
24920	15494	424,963,85
24921	3768	713,198,18,18,350,372,198,570
24922	15495	400,134,400,734
24923	15496	103,222
24924	15497	640,649
24925	13089	242,273
24926	372	231,144,144,231
24927	7556	280,280,319,280,280,280,280,280,280,280,280,280,280,280,280,95,318,593,318,95
24928	15498	249,248,985,165
24929	9470	4,865,348
24930	6893	199,131
24931	15499	368,66
24932	15500	217,342
24933	7237	900,623
24934	15501	876,286,546,99,314,93
24935	556	759,888
24936	12133	158,937,158
24937	10457	185,185,967,967
24938	10999	534,551
24939	15502	184,815,109,733,2,371,2,82,421,2,108,192,4,98,2,21,829,134
24940	9247	481,411,17,940,156,13,274
24941	10910	46,234
24942	15503	93,217,158,158,217,93,874,874
24943	15504	108,887,255,887,4,273,887,849,18,852,156
24944	15505	751,533,759,643,553,544,520,553,604,751,584,393,755,643,695
24945	9508	462,957,824,767,628,686,888,471,521
24946	15506	592,977,611,706
24947	13056	865,723,273
24948	15507	378,378,274,378,378,274,378,237
24949	15508	779,144,912,144,779
24950	11230	95,39
24951	11702	910,723,273,4
24952	15509	282,141,13
24953	15510	326,85,963
24954	15511	629,187,209,209,482,158
24955	15512	159,164
24956	15513	300,197,13,274,133,378,27
24957	15514	964,136
24958	15515	808,166
24959	15516	218,220,212,218
24960	12723	715,715,448,448,715,417,651,417,891,672,417,417
24961	15517	381,838,404,575,108,28,246,87,87,64,831
24962	15518	143,145,145,143,143,97,143,97,288,144
24963	2057	157,188,310,310,205,75,147,205
24964	15519	377,804
24965	13124	106,127,3,507,403,8,5,127,127,299,365,507,3,127,198,127
24966	15520	475,99,875,95,144
24967	13517	143,47,832
24968	15521	985,248
24969	10491	405,772,729,405,480
24970	15522	144,251,67
24971	15523	161,161
24972	15524	233,233,175
24973	15525	47,37
24974	15526	159,231,95,330,231,171,164,172
24975	15527	951,951
24976	15528	148,390,182
24977	7219	103,209,209,103,864
24978	5293	179,144
24979	8974	99,762,99,385,385,385
24980	15529	231,171
24981	1022	28,345,671,222,898,43,224,223,103,28,4,359
24982	15530	66,66
24983	10522	292,152,73
24984	8453	70,109,12,70,20,371,911,361,371,911,911
24985	15531	983,976,693,611,556,650,448,150,487,751
24986	1643	383,702,282,71,359
24987	6187	957,905,441
24988	15532	483,187,675,483,427,72
24989	15533	180,103,974
24990	15534	144,28,2,630,2,372,2,378,2,71,236,2,2,372,2,269,2,127,421
24991	8836	162,852
24992	15535	128,769,4
24993	2445	130,109,28,8
24994	11750	745,441,441,554
24995	15536	349,8,8,980,241,344,865
24996	15537	13,911,140,140,838
24997	15538	246,246
24998	5005	130,980,27
24999	12201	219,211,886,569,892
25000	15121	246,345
25001	2835	218,143,314,218,143,218,95,218,185,261,158,218,143,218,218,97,218,188,143,218,143,218
25002	14431	364,364,95
25003	13403	332,95,48,760
25004	7478	372,360,422,383,28,143,143,78,45
25005	15539	146,135
25006	10215	935,570,108
25007	13045	801,801
25008	10301	70,126
25009	7907	213,148,391,240,240,102,984,148,84,240
25010	15540	101,266,102,148,87,318
25011	13391	140,723,90,140
25012	13078	354,364,102,179,984,364,196,354
25013	14415	113,575
25014	15541	364,144
25015	15542	524,290,714,714,290
25016	834	143,786,144,629,84,143
25017	5453	89,77
25018	7701	315,67
25019	7590	372,242,242,769,109,116,242,193,22,782,71,350
25020	15543	297,395,395
25021	13663	177,102
25022	8349	403,838
25023	12083	399,254,28,28,270,145,145,187,28
25024	15544	314,314
25025	14047	177,540
25026	13019	383,813,257,630
25027	11206	28,225
25028	15545	769,274,361,872
25029	15546	28,862,4,3,21,765,895,10,829,501,2,5,15,1,16,304,28,144,166
25030	15547	388,144,218,772,212
25031	2599	242,162,352,836
25032	9700	148,310
25033	1092	364,143,508
25034	15004	585,611
25035	4525	531,534,448
25036	13859	477,477
25037	11789	747,747,747
25038	3288	772,61
25039	15548	766,514,768,523
25040	11993	695,448
25041	15549	102,148,374
25042	15550	798,798,798
25043	9780	561,486,486,433,431,433
25044	15551	900,722,656
25045	15552	977,591
25046	15553	656,722
25047	15554	453,934
25048	15555	626,982,492
25049	9761	453,934
25050	15556	486,539,417,603,856,856,976,856
25051	15557	549,639,639,976
25052	15558	448,533,534,477
25053	11598	747,747
25054	5787	571,540,727,976,448,540
25055	11965	144,185
25056	15559	448,894,745,448,555,462,720,462,635,635,471,635
25057	15560	420,966
25058	15561	550,534,523,513
25059	15562	552,444
25060	13953	187,187
25061	15563	739,739,531,531
25062	8511	656,683
25063	9517	767,824,684,686,905,824,474,720,446
25064	7847	652,652,551,684
25065	15564	774,774,867,867
25066	3416	249,247,247,247,730,785,805
25067	13495	446,545,751,503,460
25068	10764	145,185,102,185
25069	15565	424,240,185,424,144,144
25070	524	534,513
25071	15566	661,289
25072	2150	633,922,824,474
25073	1882	400,217,631,193,980,655,254,400,423,980,979
25074	15567	695,553
25075	15568	417,681,479,540,513,476,514,514,583,432,513
25076	2624	722,434,549,448
25077	8230	513,513,523,513
25078	15569	470,470
25079	15570	102,102,388
25080	15571	76,217,238,95,217,342,310,377,143
25081	15572	434,571,448
25082	15573	9,880,105,29,980,16,70
25083	15574	36,33
25084	15575	750,430
25085	14136	95,366,289,28
25086	15576	834,453
25087	1086	155,359,105,28,337,629
25088	11980	938,938,938,938
25089	11826	218,158,218,144
25090	15577	988,767,976
25091	3128	773,911
25092	12237	512,512
25093	15578	95,355,95,354,95,355,95,355,95,289,355,95,355,95,95,355,95,355,95,355,355,95,783
25094	15579	719,130,570
25095	8172	963,34
25096	5833	980,880,403,261,95,28,208
25097	4496	145,858,143,893
25098	6084	818,28,95,391
25099	15580	314,95
25100	15581	479,479
25101	15582	218,218
25102	15583	116,13,140,140,28,95
25103	9365	190,130,190
25104	9330	84,158,158,158,145,145,158
25105	10161	845,109,305
25106	2753	307,205,307,435
25107	6530	95,180,112
25108	5122	437,187
25109	12995	423,831
25110	317	124,124,124
25111	15584	301,980,113,769,254,81,343,31
25112	14142	222,593,222
25113	15585	554,392
25114	14086	11,847,175
25115	15586	722,722,693
25116	15587	885,884,942,884
25117	11863	785,785
25118	15588	97,158,384
25119	15589	309,145,858
25120	15590	453,808,412
25121	15591	87,145
25122	15592	95,158,158,218,95,95,600,345,144,95,143
25123	15593	880,371,327,132,400,378,713,4,773,371
25124	15594	684,767,550,686,744
25125	3760	540,557
25126	12345	234,58,143,893,912,968,144,143,244,330,158,143
25127	15595	821,52,52,42
25128	15596	143,185,144,43,103,593,688,145,629,661,103,475
25129	11703	875,385
25130	15597	34,35,34,963
25131	11696	399,733,4,399,378,28,244,145,246,399
25132	257	436,196,251
25133	15598	132,303,236,242
25134	15599	832,362,336,762
25135	15600	417,571
25136	4481	272,857
25137	15601	185,185
25138	15602	207,39
25139	15603	434,784,540,516,803,878
25140	11799	589,589
25141	13060	713,134,2,254
25142	15604	910,689,98,156,5,11
25143	15605	629,629,391
25144	15606	886,937,218,143,78,275,143,210,322
25145	15607	289,185,179,119,340,117,177,296,295,35,963,326,36,87,289
25146	12001	707,364
25147	7499	131,20,225,880,394,109
25148	8191	131,48,50,237
25149	3134	417,417
25150	15608	542,437,889,437
25151	15609	211,158
25152	6915	951,131,852,132,4,4,769
25153	15610	616,413
25154	12883	887,887,381,887,880,399
25155	15611	757,182,148
25156	15612	726,102,72
25157	26	342,44,537,202
25158	1693	851,851,851,457
25159	12046	314,144,342,222,158,937,158
25160	15613	956,956,99
25161	15614	330,95,231,172
25162	15615	143,218,212,218,143
25163	8966	570,131,847
25164	15616	457,187,504,675,187,187,187,187,504,504,187,457,742,697
25165	15617	240,87,240
25166	10101	78,46,143,222
25167	15618	453,244,457
25168	8332	93,658,93
25169	15619	217,217
25170	15620	345,148,148,345
25171	2053	144,185
25172	15621	85,36,35,34,326,36,36,33
25173	2186	87,145,87
25174	10399	102,33,337,213
25175	15622	364,196,218,212,322,892,63,405,220,729
25176	13585	457,185
25177	15623	395,395,395,164,170,395,55,338
25178	15624	222,169,223,222
25179	15625	366,366,330
25180	15626	364,783
25181	15627	131,132,92,4,306
25182	10223	47,757
25183	12701	143,187,337,36,482
25184	12054	589,289
25185	15628	460,433
25186	15629	196,196
25187	15630	143,785,143,124
25188	15631	99,262,100,762,99,262,100
25189	15632	70,184,132,883,28
25190	8678	58,45,143,145
25191	15633	87,384,87
25192	15634	440,440,181,180,600,600,112,180,40
25193	15635	244,781,366
25194	2108	144,912,145,799,145,185,144
25195	15636	143,728,222,224,224
25196	13158	780,780
25197	15637	816,20,109,20,809,20,109,109,269,272,109,372,109,359,109,716,109,422,109,359,109,254,911,109
25198	8551	366,246,391,87,366
25199	13763	614,84,95
25200	12432	222,187,222
25201	15638	224,224
25202	15639	780,475
25203	15640	78,288,143,780,597,143,148,148,287,188
25204	4906	898,224
25205	15641	97,246
25206	10544	272,815,365,815,28,919,361,879,272
25207	15642	188,218,211,833,212
25208	15643	623,656,722,623,513,611,711,532,611
25209	15644	217,217,28
25210	15645	437,437
25211	1601	143,143,218,210,218,148,148,342
25212	15646	331,187,504,337
25213	15647	886,569
25214	10317	679,434,679,679
25215	15648	925,611
25216	7278	452,909,452
25217	15649	417,419,417,417
25218	3580	499,709,499
25219	6608	632,632,906
25220	15650	187,187,143
25221	13329	583,625,583
25222	10814	710,526,148,540
25223	830	448,513,433,540,150,612,767,767,532,530,418
25224	15651	325,453
25225	10803	465,465
25226	15652	902,903
25227	15653	195,195
25228	7766	827,417,417
25229	15654	486,486
25230	9755	737,891,571,419,417,768
25231	8464	484,143,218,63,212,892,210,62,61,143,261
25232	4852	531,798,798
25233	15655	884,930
25234	15656	553,445,545,533,447
25235	2262	576,576,824,632,576
25236	15657	447,448
25237	15658	84,187,187,217,246
25238	15659	533,721,447
25239	15660	218,220,187,675
25240	15661	766,626
25241	3894	632,641,632
25242	15662	853,639,442
25243	15663	656,722,434,755,553,432,516,448,819,540,599
25244	10938	166,457
25245	15664	768,578
25246	3196	639,516,744,544,544
25247	6998	798,768,768
25248	11671	540,552,448,442,446,462,550,685,451,462,491,448
25249	9827	244,143,58,143,244
25250	9859	595,382,317
25251	10669	187,364,243,364,187
25252	9588	144,283,283,158,143,222
25253	7045	10,187
25254	15665	442,516,628
25255	15666	624,918
25256	15667	752,540
25257	15668	540,540
25258	6789	645,882
25259	15669	805,167
25260	13112	237,161,161,95,95,95,237,95
25261	15670	331,158,310,218,331
25262	11542	788,957
25263	558	569,210,211
25264	15671	145,799,189,289,158
25265	6257	71,187
25266	15672	496,496
25267	15673	639,448,540,540,448
25268	824	217,527,158
25269	15674	226,226,28,95
25270	772	51,95,366
25271	15675	936,936,936,936,936,936,936,936,936
25272	15676	691,244
25273	9628	400,28,11
25274	15677	959,959,959
25275	15678	700,595,595,595,595
25276	11550	259,165
25277	15679	884,540,803
25278	11106	50,95
25279	12643	920,884
25280	9404	908,884,452
25281	15680	218,213,424,573
25282	15681	673,456,651
25283	15682	318,929,318,158,99
25284	9595	28,22
25285	15683	245,28,332
25286	14605	96,144
25287	15684	448,540,540
25288	15685	148,691
25289	15686	506,506,506,506,506,506,506
25290	14346	720,441
25291	7400	97,188,318
25292	15687	143,143
25293	15688	46,748,58,59,748
25294	759	170,170
25295	10584	761,371
25296	5812	482,103,482
25297	15689	552,744
25298	15690	743,743,743,743,743,743,743,743,743,743
25299	12780	143,158
25300	15691	971,187,384
25301	14079	73,691,152,296
25302	15692	289,475,475,289,427,308,968,839
25303	15693	798,722
25304	1698	830,8,403,880,376,193,830,16,26,352,359,830,365,228,17,255,880,134
25305	682	629,87,185,266,102,185,87,629
25306	1685	58,147,143,144,457
25307	15694	866,84,97,341,97
25308	15695	95,92,109,227,92,3,299,378,4,95
25309	15696	46,78,342,260,318,318,260,342
25310	7795	95,482,629,187,95,137
25311	9184	103,93,196
25312	7709	289,314
25313	11858	95,203,143
25314	15697	984,58,77
25315	2901	182,58
25316	15698	524,290,524
25317	11369	95,143,46,79,143,95
25318	15699	84,84,629,185,84,457,84,187,187,84,185,84,84,240,240,84,145,84,187,187,84,145,84,187
25319	172	222,222,143,84,144
25320	15700	330,103,103,330
25321	24	95,185,102,964,177,72,964,984,185,345,95
25322	12110	540,561,561,461
25323	15119	964,177,102,320,179
25324	2831	712,712,244,102,135
25325	15701	54,134
25326	15702	49,298,137,42
25327	15703	28,289,914
25328	3538	662,185
25329	15704	354,93,103,103
25330	633	78,275,288,143,832,362
25331	15705	310,143,484,143,310,99,262,762
25332	15706	254,274,19,134,133,134,303,134
25333	15707	884,884
25334	7496	76,76,46
25335	2188	377,804,804,377,804,804,804
25336	3257	385,46
25337	7230	309,185,292,691,185,309
25338	15708	158,290,158,95
25339	12130	158,46
25340	9944	629,482,482,664,629
25341	15709	648,814
25342	11524	328,180,658,158
25343	15710	28,144,144,28
25344	15711	97,158,187,97
25345	15712	237,238,237,237
25346	15713	526,166,167,526,317
25347	15714	158,729,220,833,212,892
25348	15715	365,132,865,277,365,365,277
25349	15716	143,482,196,143
25350	15717	569,210,218,218,97
25351	3854	183,774,774,774,183,183,183
25352	15718	99,762,762,99,762,99,762,263,262
25353	6877	166,608,324
25354	1449	585,585
25355	15719	656,448
25356	15720	966,737,572
25357	15721	632,578,639
25358	15722	725,725,725
25359	15723	540,166,247,985,247,682
25360	2733	759,976,552,784
25361	15724	722,725,694
25362	15725	626,720,536,982,515,503,639
25363	15726	500,414
25364	15727	516,534,393,540,916,479,479
25365	422	231,213,364,144
25366	15728	561,561
25367	15729	607,599
25368	9044	462,463,604,962,431,534,442
25369	15730	691,735,691,213
25370	4677	145,728
25371	15731	653,682
25372	15732	486,448
25373	1018	957,448
25374	15733	819,819,523
25375	15734	766,766
25376	15735	988,528,540
25377	15736	52,378
25378	15737	549,445,442,446,976,579,706,706,448,477,448
25379	15738	819,819,523
25380	15739	583,583
25381	12394	629,143
25382	15740	231,482,143,204,58,143,318,163
25383	12630	103,187,629,629,103,103
25384	15741	294,294,608,294
25385	13066	389,172,172,172,172,395,172
25386	10818	979,980,979,980,979
25387	14324	448,696,641,434
25388	15742	367,283,148
25389	15743	722,611,656,611,532
25390	15744	244,244,143
25391	15745	766,957
25392	4747	476,477
25393	7805	272,304,358
25394	15746	417,787,479,787
25395	15747	635,515,515,448,515,448,635,905,443,448,515
25396	15748	283,148
25397	14036	884,540,884
25398	4091	28,196,308,144
25399	15749	798,798
25400	15750	44,307,44,80,44,44,44,44,44,79,44,46,307,44,44,44,537,44,44,37,147,307,44,44
25401	15751	477,635,745,669,535,492
25402	15752	526,324
25403	15753	447,463
25404	15754	976,720,720
25405	7862	206,206,103,289,332,332,332,671,103,864,206
25406	15755	79,143,780,384
25407	15756	289,244
25408	15757	20,90,141,140,131,255,8,883,126,199,410
25409	15758	867,867,867,867,867,867,867,867,867,867,867,867
25410	2557	537,75,75
25411	6367	289,364,364
25412	15759	10,8,126
25413	638	472,417
25414	15760	244,244,246
25415	15761	846,875
25416	12545	475,187,482,217,475,218,475
25417	15762	600,196,968,968,308,94,315
25418	15763	95,298,95,614,712,505,87
25419	6833	579,649
25420	15764	549,567,567,606,604,448,540,499
25421	13998	28,231,403,244
25422	15765	479,532,448,471,562,957,448,540,499
25423	15766	636,552
25424	15767	26,350,872,575,126,872,789,859,872,872,18,872,955,575,13,131,872,131,187
25425	15768	108,357,28,208,23,17,13,91
25426	15769	331,364,364
25427	15770	331,187,331
25428	2531	608,454
25429	15771	337,187,283,367,283,187,337
25430	15772	585,187,783,660,660
25431	11338	540,540,431
25432	15773	56,366
25433	15774	355,355
25434	15775	188,217,337
25435	9172	141,28,95
25436	15776	103,148
25437	15777	83,85
25438	15778	707,148,964,118,691,148,707
25439	15779	218,187,270
25440	15780	218,73,185,187,64,831,483,244,148,158,99,158,240
25441	15781	136,102,135,177,135
25442	1516	148,148,148,102
25443	15782	424,87
25444	7131	409,573,425,425,425,754,409,409,409,409
25445	10311	50,48
25446	5287	585,213
25447	7937	237,298
25448	15783	254,134
25449	15784	84,283,103
25450	7019	15,421
25451	8970	48,48
25452	1892	730,854
